"filename","trial_type","trial_type_order","trial_index","question_index","response","itemA","itemB","categoryA","categoryB","attention_check","correct_response","original_trial_index","original_question_index","x","y","item"
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",13,196,88,"get sick","experience pain","physiological","physiological",FALSE,NA,19,"12",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",13,197,81,"get sick","get sick","physiological","physiological",FALSE,NA,19,"13",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",13,198,26,"get sick","hear something","physiological","cognitive",FALSE,NA,19,"14",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",13,199,17,"get sick","kick something","physiological","physical",FALSE,NA,19,"15",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",14,200,84,"remember something","see something","cognitive","cognitive",FALSE,NA,20,"0",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",14,201,91,"remember something","feel scared","cognitive","physiological",FALSE,NA,20,"1",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",14,202,62,"remember something","get sick","cognitive","physiological",FALSE,NA,20,"2",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",14,203,91,"remember something","choose what to do","cognitive","cognitive",FALSE,NA,20,"3",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",14,204,83,"remember something","remember something","cognitive","cognitive",FALSE,NA,20,"4",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",14,205,22,"remember something","sit down","cognitive","physical",FALSE,NA,20,"5",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",14,206,87,"remember something","think about something","cognitive","cognitive",FALSE,NA,20,"6",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",14,207,16,"remember something","jump up and down","cognitive","physical",FALSE,NA,20,"7",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",14,208,71,"remember something","get tired","cognitive","physiological",FALSE,NA,20,"8",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",14,209,85,"remember something","reach for something","cognitive","physical",FALSE,NA,20,"9",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",14,210,88,"remember something","experience pain","cognitive","physiological",FALSE,NA,20,"10",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",14,211,57,"remember something","kick something","cognitive","physical",FALSE,NA,20,"11",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",14,212,69,"remember something","become hungry","cognitive","physiological",FALSE,NA,20,"12",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",14,213,38,"remember something","take a walk","cognitive","physical",FALSE,NA,20,"13",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",14,214,62,"remember something","hear something","cognitive","cognitive",FALSE,NA,20,"14",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",15,215,74,"kick something","hear something","physical","cognitive",FALSE,NA,21,"0",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",15,216,44,"kick something","reach for something","physical","physical",FALSE,NA,21,"1",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",15,217,25,"kick something","sit down","physical","physical",FALSE,NA,21,"2",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",15,218,21,"kick something","get sick","physical","physiological",FALSE,NA,21,"3",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",15,219,70,"kick something","choose what to do","physical","cognitive",FALSE,NA,21,"4",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",15,220,65,"kick something","jump up and down","physical","physical",FALSE,NA,21,"5",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",15,221,75,"kick something","think about something","physical","cognitive",FALSE,NA,21,"6",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",15,222,31,"kick something","become hungry","physical","physiological",FALSE,NA,21,"7",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",15,223,79,"kick something","remember something","physical","cognitive",FALSE,NA,21,"8",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",15,224,61,"kick something","see something","physical","cognitive",FALSE,NA,21,"9",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",15,225,77,"kick something","experience pain","physical","physiological",FALSE,NA,21,"10",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",15,226,69,"kick something","get tired","physical","physiological",FALSE,NA,21,"11",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",15,227,32,"kick something","feel scared","physical","physiological",FALSE,NA,21,"12",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",15,228,63,"kick something","take a walk","physical","physical",FALSE,NA,21,"13",NA,NA,NA
"2024-12-14_18-09-51_1D572EF14532494EB7AC5BC33B74883F.csv","causation","second",15,229,87,"kick something","kick something","physical","physical",FALSE,NA,21,"14",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",1,1,0,"kick something","choose what to do","physical","cognitive",FALSE,NA,7,"0",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",1,2,74,"kick something","reach for something","physical","physical",FALSE,NA,7,"1",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",1,3,23,"kick something","get sick","physical","physiological",FALSE,NA,7,"2",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",1,4,100,"kick something","hear something","physical","cognitive",FALSE,NA,7,"3",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",1,5,50,"kick something","kick something","physical","physical",FALSE,NA,7,"4",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",1,6,74,"kick something","sit down","physical","physical",FALSE,NA,7,"5",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",1,7,76,"kick something","get tired","physical","physiological",FALSE,NA,7,"6",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",1,8,24,"kick something","think about something","physical","cognitive",FALSE,NA,7,"7",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",1,9,76,"kick something","see something","physical","cognitive",FALSE,NA,7,"8",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",1,10,76,"kick something","feel scared","physical","physiological",FALSE,NA,7,"9",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",1,11,1,"kick something","become hungry","physical","physiological",FALSE,NA,7,"10",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",1,12,76,"kick something","jump up and down","physical","physical",FALSE,NA,7,"11",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",1,13,1,"kick something","take a walk","physical","physical",FALSE,NA,7,"12",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",1,14,76,"kick something","remember something","physical","cognitive",FALSE,NA,7,"13",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",1,15,100,"kick something","experience pain","physical","physiological",FALSE,NA,7,"14",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",2,16,75,"jump up and down","get sick","physical","physiological",FALSE,NA,8,"0",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",2,17,0,"jump up and down","take a walk","physical","physical",FALSE,NA,8,"1",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",2,18,100,"jump up and down","get tired","physical","physiological",FALSE,NA,8,"2",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",2,19,0,"jump up and down","feel scared","physical","physiological",FALSE,NA,8,"3",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",2,20,26,"jump up and down","hear something","physical","cognitive",FALSE,NA,8,"4",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",2,21,0,"jump up and down","see something","physical","cognitive",FALSE,NA,8,"5",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",2,22,76,"jump up and down","experience pain","physical","physiological",FALSE,NA,8,"6",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",2,23,0,"jump up and down","think about something","physical","cognitive",FALSE,NA,8,"7",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",2,24,0,"jump up and down","remember something","physical","cognitive",FALSE,NA,8,"8",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",2,25,26,"jump up and down","sit down","physical","physical",FALSE,NA,8,"9",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",2,26,50,"jump up and down","jump up and down","physical","physical",FALSE,NA,8,"10",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",2,27,75,"jump up and down","become hungry","physical","physiological",FALSE,NA,8,"11",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",2,28,25,"jump up and down","kick something","physical","physical",FALSE,NA,8,"12",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",2,29,75,"jump up and down","reach for something","physical","physical",FALSE,NA,8,"13",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",2,30,0,"jump up and down","choose what to do","physical","cognitive",FALSE,NA,8,"14",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",3,31,26,"feel scared","experience pain","physiological","physiological",FALSE,NA,9,"0",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",3,32,50,"feel scared","reach for something","physiological","physical",FALSE,NA,9,"1",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",3,33,75,"feel scared","take a walk","physiological","physical",FALSE,NA,9,"2",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",3,34,75,"feel scared","think about something","physiological","cognitive",FALSE,NA,9,"3",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",3,35,0,"feel scared","hear something","physiological","cognitive",FALSE,NA,9,"4",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",3,36,75,"feel scared","get sick","physiological","physiological",FALSE,NA,9,"5",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",3,37,77,"feel scared","see something","physiological","cognitive",FALSE,NA,9,"6",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",3,38,74,"feel scared","jump up and down","physiological","physical",FALSE,NA,9,"7",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",3,39,72,"feel scared","get tired","physiological","physiological",FALSE,NA,9,"8",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",3,40,50,"feel scared","feel scared","physiological","physiological",FALSE,NA,9,"9",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",3,41,74,"feel scared","choose what to do","physiological","cognitive",FALSE,NA,9,"10",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",3,42,74,"feel scared","sit down","physiological","physical",FALSE,NA,9,"11",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",3,43,25,"feel scared","become hungry","physiological","physiological",FALSE,NA,9,"12",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",3,44,77,"feel scared","kick something","physiological","physical",FALSE,NA,9,"13",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",3,45,77,"feel scared","remember something","physiological","cognitive",FALSE,NA,9,"14",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",4,46,26,"see something","get tired","cognitive","physiological",FALSE,NA,10,"0",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",4,47,0,NA,NA,NA,NA,TRUE,NA,10,"1",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",4,48,75,"see something","sit down","cognitive","physical",FALSE,NA,10,"2",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",4,49,76,"see something","jump up and down","cognitive","physical",FALSE,NA,10,"3",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",4,50,50,"see something","choose what to do","cognitive","cognitive",FALSE,NA,10,"4",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",4,51,75,"see something","kick something","cognitive","physical",FALSE,NA,10,"5",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",4,52,76,"see something","reach for something","cognitive","physical",FALSE,NA,10,"6",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",4,53,76,"see something","remember something","cognitive","cognitive",FALSE,NA,10,"7",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",4,54,24,"see something","take a walk","cognitive","physical",FALSE,NA,10,"8",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",4,55,76,"see something","get sick","cognitive","physiological",FALSE,NA,10,"9",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",4,56,76,"see something","become hungry","cognitive","physiological",FALSE,NA,10,"10",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",4,57,100,"see something","think about something","cognitive","cognitive",FALSE,NA,10,"11",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",4,58,0,"see something","experience pain","cognitive","physiological",FALSE,NA,10,"12",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",4,59,25,"see something","hear something","cognitive","cognitive",FALSE,NA,10,"13",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",4,60,50,"see something","see something","cognitive","cognitive",FALSE,NA,10,"14",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",4,61,77,"see something","feel scared","cognitive","physiological",FALSE,NA,10,"15",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",5,62,100,"remember something","think about something","cognitive","cognitive",FALSE,NA,11,"0",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",5,63,25,"remember something","get tired","cognitive","physiological",FALSE,NA,11,"1",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",5,64,75,"remember something","kick something","cognitive","physical",FALSE,NA,11,"2",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",5,65,76,"remember something","get sick","cognitive","physiological",FALSE,NA,11,"3",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",5,66,76,"remember something","reach for something","cognitive","physical",FALSE,NA,11,"4",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",5,67,76,"remember something","experience pain","cognitive","physiological",FALSE,NA,11,"5",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",5,68,78,"remember something","sit down","cognitive","physical",FALSE,NA,11,"6",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",5,69,73,"remember something","choose what to do","cognitive","cognitive",FALSE,NA,11,"7",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",5,70,75,"remember something","take a walk","cognitive","physical",FALSE,NA,11,"8",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",5,71,0,"remember something","become hungry","cognitive","physiological",FALSE,NA,11,"9",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",5,72,26,"remember something","hear something","cognitive","cognitive",FALSE,NA,11,"10",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",5,73,50,"remember something","remember something","cognitive","cognitive",FALSE,NA,11,"11",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",5,74,24,"remember something","jump up and down","cognitive","physical",FALSE,NA,11,"12",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",5,75,76,"remember something","feel scared","cognitive","physiological",FALSE,NA,11,"13",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",5,76,26,"remember something","see something","cognitive","cognitive",FALSE,NA,11,"14",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",6,77,75,"experience pain","see something","physiological","cognitive",FALSE,NA,12,"0",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",6,78,76,"experience pain","reach for something","physiological","physical",FALSE,NA,12,"1",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",6,79,76,"experience pain","remember something","physiological","cognitive",FALSE,NA,12,"2",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",6,80,100,"experience pain","get sick","physiological","physiological",FALSE,NA,12,"3",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",6,81,100,"experience pain","get tired","physiological","physiological",FALSE,NA,12,"4",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",6,82,50,"experience pain","experience pain","physiological","physiological",FALSE,NA,12,"5",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",6,83,25,"experience pain","take a walk","physiological","physical",FALSE,NA,12,"6",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",6,84,0,"experience pain","kick something","physiological","physical",FALSE,NA,12,"7",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",6,85,0,"experience pain","jump up and down","physiological","physical",FALSE,NA,12,"8",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",6,86,100,"experience pain","feel scared","physiological","physiological",FALSE,NA,12,"9",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",6,87,24,"experience pain","choose what to do","physiological","cognitive",FALSE,NA,12,"10",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",6,88,26,"experience pain","become hungry","physiological","physiological",FALSE,NA,12,"11",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",6,89,75,"experience pain","think about something","physiological","cognitive",FALSE,NA,12,"12",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",6,90,100,"experience pain","sit down","physiological","physical",FALSE,NA,12,"13",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",6,91,26,"experience pain","hear something","physiological","cognitive",FALSE,NA,12,"14",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",7,92,75,"take a walk","experience pain","physical","physiological",FALSE,NA,13,"0",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",7,93,76,"take a walk","kick something","physical","physical",FALSE,NA,13,"1",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",7,94,100,"take a walk","see something","physical","cognitive",FALSE,NA,13,"2",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",7,95,100,"take a walk","get tired","physical","physiological",FALSE,NA,13,"3",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",7,96,0,"take a walk","sit down","physical","physical",FALSE,NA,13,"4",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",7,97,0,"take a walk","jump up and down","physical","physical",FALSE,NA,13,"5",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",7,98,25,"take a walk","get sick","physical","physiological",FALSE,NA,13,"6",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",7,99,100,"take a walk","hear something","physical","cognitive",FALSE,NA,13,"7",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",7,100,75,"take a walk","think about something","physical","cognitive",FALSE,NA,13,"8",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",7,101,25,"take a walk","choose what to do","physical","cognitive",FALSE,NA,13,"9",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",7,102,100,"take a walk","become hungry","physical","physiological",FALSE,NA,13,"10",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",7,103,50,"take a walk","take a walk","physical","physical",FALSE,NA,13,"11",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",7,104,27,"take a walk","reach for something","physical","physical",FALSE,NA,13,"12",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",7,105,74,"take a walk","remember something","physical","cognitive",FALSE,NA,13,"13",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",7,106,73,"take a walk","feel scared","physical","physiological",FALSE,NA,13,"14",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",8,107,0,"sit down","reach for something","physical","physical",FALSE,NA,14,"0",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",8,108,0,"sit down","jump up and down","physical","physical",FALSE,NA,14,"1",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",8,109,0,"sit down","feel scared","physical","physiological",FALSE,NA,14,"2",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",8,110,0,"sit down","experience pain","physical","physiological",FALSE,NA,14,"3",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",8,111,76,"sit down","think about something","physical","cognitive",FALSE,NA,14,"4",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",8,112,26,"sit down","hear something","physical","cognitive",FALSE,NA,14,"5",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",8,113,75,"sit down","choose what to do","physical","cognitive",FALSE,NA,14,"6",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",8,114,50,"sit down","sit down","physical","physical",FALSE,NA,14,"7",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",8,115,75,"sit down","see something","physical","cognitive",FALSE,NA,14,"8",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",8,116,25,"sit down","become hungry","physical","physiological",FALSE,NA,14,"9",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",8,117,76,"sit down","remember something","physical","cognitive",FALSE,NA,14,"10",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",8,118,76,"sit down","get tired","physical","physiological",FALSE,NA,14,"11",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",8,119,0,"sit down","take a walk","physical","physical",FALSE,NA,14,"12",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",8,120,0,"sit down","kick something","physical","physical",FALSE,NA,14,"13",NA,NA,NA
"2024-12-14_18-12-56_8F60D57CB25948A7A7E8054E621D7571.csv","causation","second",8,121,76,NA,NA,NA,NA,TRUE,75,14,"14",NA,NA,NA
