"filename","trial_type","trial_type_order","trial_index","question_index","response","itemA","itemB","categoryA","categoryB","attention_check","correct_response","original_trial_index","original_question_index","x","y","item"
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",10,151,100,"feel tired","feel tired","physiological","physiological",FALSE,NA,13,"13",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",10,152,70,"think about something","feel tired","cognitive","physiological",FALSE,NA,13,"14",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",10,153,74,"reach for something","feel tired","physical","physiological",FALSE,NA,13,"15",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",11,154,100,"feel scared","choose what to do","physiological","cognitive",FALSE,NA,14,"0",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",11,155,100,"sit down","choose what to do","physical","cognitive",FALSE,NA,14,"1",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",11,156,100,"reach for something","choose what to do","physical","cognitive",FALSE,NA,14,"2",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",11,157,100,"see something","choose what to do","cognitive","cognitive",FALSE,NA,14,"3",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",11,158,100,"jump up and down","choose what to do","physical","cognitive",FALSE,NA,14,"4",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",11,159,100,"feel pain","choose what to do","physiological","cognitive",FALSE,NA,14,"5",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",11,160,100,"kick something","choose what to do","physical","cognitive",FALSE,NA,14,"6",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",11,161,100,"feel hungry","choose what to do","physiological","cognitive",FALSE,NA,14,"7",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",11,162,100,"feel tired","choose what to do","physiological","cognitive",FALSE,NA,14,"8",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",11,163,100,"remember something","choose what to do","cognitive","cognitive",FALSE,NA,14,"9",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",11,164,100,"take a walk","choose what to do","physical","cognitive",FALSE,NA,14,"10",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",11,165,100,"hear something","choose what to do","cognitive","cognitive",FALSE,NA,14,"11",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",11,166,100,"feel sick","choose what to do","physiological","cognitive",FALSE,NA,14,"12",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",11,167,100,"choose what to do","choose what to do","cognitive","cognitive",FALSE,NA,14,"13",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",11,168,100,"think about something","choose what to do","cognitive","cognitive",FALSE,NA,14,"14",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",12,169,72,"reach for something","feel pain","physical","physiological",FALSE,NA,15,"0",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",12,170,74,"think about something","feel pain","cognitive","physiological",FALSE,NA,15,"1",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",12,171,49,"see something","feel pain","cognitive","physiological",FALSE,NA,15,"2",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",12,172,100,"kick something","feel pain","physical","physiological",FALSE,NA,15,"3",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",12,173,61,"sit down","feel pain","physical","physiological",FALSE,NA,15,"4",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",12,174,76,"choose what to do","feel pain","cognitive","physiological",FALSE,NA,15,"5",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",12,175,75,"feel hungry","feel pain","physiological","physiological",FALSE,NA,15,"6",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",12,176,77,"feel tired","feel pain","physiological","physiological",FALSE,NA,15,"7",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",12,177,76,"take a walk","feel pain","physical","physiological",FALSE,NA,15,"8",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",12,178,61,"feel scared","feel pain","physiological","physiological",FALSE,NA,15,"9",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",12,179,59,"hear something","feel pain","cognitive","physiological",FALSE,NA,15,"10",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",12,180,100,"feel sick","feel pain","physiological","physiological",FALSE,NA,15,"11",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",12,181,100,"feel pain","feel pain","physiological","physiological",FALSE,NA,15,"12",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",12,182,72,"remember something","feel pain","cognitive","physiological",FALSE,NA,15,"13",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",12,183,75,"jump up and down","feel pain","physical","physiological",FALSE,NA,15,"14",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",13,184,76,"see something","kick something","cognitive","physical",FALSE,NA,16,"0",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",13,185,78,"hear something","kick something","cognitive","physical",FALSE,NA,16,"1",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",13,186,74,"think about something","kick something","cognitive","physical",FALSE,NA,16,"2",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",13,187,100,"choose what to do","kick something","cognitive","physical",FALSE,NA,16,"3",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",13,188,79,"feel scared","kick something","physiological","physical",FALSE,NA,16,"4",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",13,189,22,"feel pain","kick something","physiological","physical",FALSE,NA,16,"5",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",13,190,58,"remember something","kick something","cognitive","physical",FALSE,NA,16,"6",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",13,191,59,"reach for something","kick something","physical","physical",FALSE,NA,16,"7",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",13,192,0,"feel tired","kick something","physiological","physical",FALSE,NA,16,"8",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",13,193,100,"kick something","kick something","physical","physical",FALSE,NA,16,"9",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",13,194,100,NA,NA,NA,NA,TRUE,100,16,"10",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",13,195,12,"feel hungry","kick something","physiological","physical",FALSE,NA,16,"11",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",13,196,79,"jump up and down","kick something","physical","physical",FALSE,NA,16,"12",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",13,197,8,"feel sick","kick something","physiological","physical",FALSE,NA,16,"13",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",13,198,71,"take a walk","kick something","physical","physical",FALSE,NA,16,"14",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",13,199,56,"sit down","kick something","physical","physical",FALSE,NA,16,"15",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",14,200,75,"kick something","feel scared","physical","physiological",FALSE,NA,17,"0",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",14,201,76,"hear something","feel scared","cognitive","physiological",FALSE,NA,17,"1",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",14,202,71,"feel tired","feel scared","physiological","physiological",FALSE,NA,17,"2",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",14,203,25,"feel hungry","feel scared","physiological","physiological",FALSE,NA,17,"3",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",14,204,100,"feel scared","feel scared","physiological","physiological",FALSE,NA,17,"4",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",14,205,24,"reach for something","feel scared","physical","physiological",FALSE,NA,17,"5",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",14,206,76,"remember something","feel scared","cognitive","physiological",FALSE,NA,17,"6",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",14,207,27,"jump up and down","feel scared","physical","physiological",FALSE,NA,17,"7",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",14,208,75,"feel pain","feel scared","physiological","physiological",FALSE,NA,17,"8",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",14,209,77,"choose what to do","feel scared","cognitive","physiological",FALSE,NA,17,"9",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",14,210,85,"feel sick","feel scared","physiological","physiological",FALSE,NA,17,"10",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",14,211,62,"take a walk","feel scared","physical","physiological",FALSE,NA,17,"11",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",14,212,78,"see something","feel scared","cognitive","physiological",FALSE,NA,17,"12",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",14,213,78,"think about something","feel scared","cognitive","physiological",FALSE,NA,17,"13",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",14,214,19,"sit down","feel scared","physical","physiological",FALSE,NA,17,"14",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",15,215,75,"hear something","jump up and down","cognitive","physical",FALSE,NA,18,"0",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",15,216,74,"see something","jump up and down","cognitive","physical",FALSE,NA,18,"1",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",15,217,75,"reach for something","jump up and down","physical","physical",FALSE,NA,18,"2",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",15,218,0,"feel tired","jump up and down","physiological","physical",FALSE,NA,18,"3",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",15,219,0,"feel hungry","jump up and down","physiological","physical",FALSE,NA,18,"4",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",15,220,74,"remember something","jump up and down","cognitive","physical",FALSE,NA,18,"5",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",15,221,25,"take a walk","jump up and down","physical","physical",FALSE,NA,18,"6",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",15,222,54,"feel pain","jump up and down","physiological","physical",FALSE,NA,18,"7",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",15,223,100,"jump up and down","jump up and down","physical","physical",FALSE,NA,18,"8",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",15,224,60,"think about something","jump up and down","cognitive","physical",FALSE,NA,18,"9",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",15,225,78,"feel scared","jump up and down","physiological","physical",FALSE,NA,18,"10",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",15,226,76,"kick something","jump up and down","physical","physical",FALSE,NA,18,"11",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",15,227,52,"feel sick","jump up and down","physiological","physical",FALSE,NA,18,"12",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",15,228,78,"choose what to do","jump up and down","cognitive","physical",FALSE,NA,18,"13",NA,NA,NA
"2024-12-11_14-30-23_BA4EF214B91B4AD190868670C4CC1F5A.csv","causation","first",15,229,0,"sit down","jump up and down","physical","physical",FALSE,NA,18,"14",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",1,1,76,"think about something","see something","cognitive","cognitive",FALSE,NA,4,"0",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",1,2,100,"think about something","feel sick","cognitive","physiological",FALSE,NA,4,"1",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",1,3,100,"think about something","feel scared","cognitive","physiological",FALSE,NA,4,"2",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",1,4,0,"think about something","kick something","cognitive","physical",FALSE,NA,4,"3",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",1,5,100,"think about something","feel pain","cognitive","physiological",FALSE,NA,4,"4",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",1,6,75,"think about something","sit down","cognitive","physical",FALSE,NA,4,"5",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",1,7,100,"think about something","feel tired","cognitive","physiological",FALSE,NA,4,"6",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",1,8,0,"think about something","jump up and down","cognitive","physical",FALSE,NA,4,"7",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",1,9,0,"think about something","reach for something","cognitive","physical",FALSE,NA,4,"8",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",1,10,0,"think about something","take a walk","cognitive","physical",FALSE,NA,4,"9",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",1,11,100,"think about something","feel hungry","cognitive","physiological",FALSE,NA,4,"10",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",1,12,100,"think about something","remember something","cognitive","cognitive",FALSE,NA,4,"11",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",1,13,100,"think about something","think about something","cognitive","cognitive",FALSE,NA,4,"12",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",1,14,0,"think about something","hear something","cognitive","cognitive",FALSE,NA,4,"13",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",1,15,100,"think about something","choose what to do","cognitive","cognitive",FALSE,NA,4,"14",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",2,16,51,"take a walk","remember something","physical","cognitive",FALSE,NA,5,"0",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",2,17,0,"take a walk","feel scared","physical","physiological",FALSE,NA,5,"1",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",2,18,100,"take a walk","feel tired","physical","physiological",FALSE,NA,5,"2",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",2,19,0,"take a walk","sit down","physical","physical",FALSE,NA,5,"3",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",2,20,0,"take a walk","reach for something","physical","physical",FALSE,NA,5,"4",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",2,21,100,"take a walk","hear something","physical","cognitive",FALSE,NA,5,"5",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",2,22,100,"take a walk","see something","physical","cognitive",FALSE,NA,5,"6",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",2,23,100,"take a walk","think about something","physical","cognitive",FALSE,NA,5,"7",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",2,24,100,"take a walk","take a walk","physical","physical",FALSE,NA,5,"8",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",2,25,0,"take a walk","kick something","physical","physical",FALSE,NA,5,"9",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",2,26,0,"take a walk","jump up and down","physical","physical",FALSE,NA,5,"10",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",2,27,100,"take a walk","feel hungry","physical","physiological",FALSE,NA,5,"11",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",2,28,100,"take a walk","feel pain","physical","physiological",FALSE,NA,5,"12",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",2,29,100,"take a walk","feel sick","physical","physiological",FALSE,NA,5,"13",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",2,30,0,"take a walk","choose what to do","physical","cognitive",FALSE,NA,5,"14",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",3,31,73,"see something","jump up and down","cognitive","physical",FALSE,NA,6,"0",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",3,32,100,"see something","feel scared","cognitive","physiological",FALSE,NA,6,"1",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",3,33,0,"see something","kick something","cognitive","physical",FALSE,NA,6,"2",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",3,34,100,"see something","feel hungry","cognitive","physiological",FALSE,NA,6,"3",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",3,35,100,"see something","think about something","cognitive","cognitive",FALSE,NA,6,"4",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",3,36,0,"see something","sit down","cognitive","physical",FALSE,NA,6,"5",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",3,37,0,"see something","hear something","cognitive","cognitive",FALSE,NA,6,"6",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",3,38,100,"see something","choose what to do","cognitive","cognitive",FALSE,NA,6,"7",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",3,39,100,"see something","remember something","cognitive","cognitive",FALSE,NA,6,"8",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",3,40,100,"see something","reach for something","cognitive","physical",FALSE,NA,6,"9",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",3,41,100,"see something","see something","cognitive","cognitive",FALSE,NA,6,"10",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",3,42,100,"see something","feel tired","cognitive","physiological",FALSE,NA,6,"11",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",3,43,100,"see something","feel sick","cognitive","physiological",FALSE,NA,6,"12",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",3,44,0,"see something","take a walk","cognitive","physical",FALSE,NA,6,"13",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",3,45,100,"see something","feel pain","cognitive","physiological",FALSE,NA,6,"14",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",4,46,100,"feel hungry","feel sick","physiological","physiological",FALSE,NA,7,"0",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",4,47,0,"feel hungry","hear something","physiological","cognitive",FALSE,NA,7,"1",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",4,48,100,"feel hungry","feel scared","physiological","physiological",FALSE,NA,7,"2",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",4,49,100,"feel hungry","think about something","physiological","cognitive",FALSE,NA,7,"3",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",4,50,100,"feel hungry","sit down","physiological","physical",FALSE,NA,7,"4",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",4,51,75,"feel hungry","kick something","physiological","physical",FALSE,NA,7,"5",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",4,52,100,"feel hungry","feel tired","physiological","physiological",FALSE,NA,7,"6",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",4,53,0,"feel hungry","take a walk","physiological","physical",FALSE,NA,7,"7",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",4,54,0,"feel hungry","jump up and down","physiological","physical",FALSE,NA,7,"8",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",4,55,0,"feel hungry","remember something","physiological","cognitive",FALSE,NA,7,"9",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",4,56,0,"feel hungry","choose what to do","physiological","cognitive",FALSE,NA,7,"10",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",4,57,100,"feel hungry","feel pain","physiological","physiological",FALSE,NA,7,"11",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",4,58,0,"feel hungry","see something","physiological","cognitive",FALSE,NA,7,"12",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",4,59,100,"feel hungry","feel hungry","physiological","physiological",FALSE,NA,7,"13",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",4,60,100,"feel hungry","reach for something","physiological","physical",FALSE,NA,7,"14",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",4,61,0,NA,NA,NA,NA,TRUE,NA,7,"15",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",5,62,0,"remember something","hear something","cognitive","cognitive",FALSE,NA,8,"0",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",5,63,0,"remember something","feel hungry","cognitive","physiological",FALSE,NA,8,"1",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",5,64,74,"remember something","jump up and down","cognitive","physical",FALSE,NA,8,"2",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",5,65,51,"remember something","feel tired","cognitive","physiological",FALSE,NA,8,"3",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",5,66,0,"remember something","see something","cognitive","cognitive",FALSE,NA,8,"4",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",5,67,100,"remember something","remember something","cognitive","cognitive",FALSE,NA,8,"5",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",5,68,0,"remember something","kick something","cognitive","physical",FALSE,NA,8,"6",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",5,69,100,"remember something","sit down","cognitive","physical",FALSE,NA,8,"7",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",5,70,0,"remember something","reach for something","cognitive","physical",FALSE,NA,8,"8",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",5,71,100,"remember something","think about something","cognitive","cognitive",FALSE,NA,8,"9",NA,NA,NA
"2024-12-11_17-30-36_30767FCAC4F7400AA58A0BB13DD59708.csv","causation","first",5,72,100,"remember something","feel pain","cognitive","physiological",FALSE,NA,8,"10",NA,NA,NA
